,Overview,Overview,Overview,Overview,Overview,Overview,Overview,Overview,Overview,Overview,Overview,Overview,Contribution Types: Raw Amounts,Contribution Types: Raw Amounts,Contribution Types: Raw Amounts,Contribution Types: Raw Amounts,Contribution Types: Raw Amounts,Contribution Types: Raw Amounts,Contribution Types: Raw Amounts,Contribution Types: Raw Amounts,Contribution Types: Raw Amounts,Contribution Types: Raw Amounts,Contribution Types: Raw Amounts,Contribution Types: Raw Amounts,Contribution Types: Raw Amounts,Contribution Types: % of Total Contributions,Contribution Types: % of Total Contributions,Contribution Types: % of Total Contributions,Contribution Types: % of Total Contributions,Contribution Types: % of Total Contributions,Contribution Types: % of Total Contributions,Contribution Types: % of Total Contributions,Contribution Types: % of Total Contributions,Contribution Types: % of Total Contributions,Contribution Types: % of Total Contributions,Contribution Types: % of Total Contributions,Contribution Types: % of Total Contributions,Contribution Types: % of Total Contributions,Contribution Types: Contributors,Contribution Types: Contributors,Contribution Types: Contributors,Contribution Types: Contributors,Contribution Types: Contributors,Contribution Types: Contributors,Contribution Types: Contributors,Contribution Types: Contributors,Contribution Types: Contributors,Contribution Types: Contributors,Contribution Types: Contributors,Contribution Types: Contributors,Contribution Types: Contributors,Contribution Locations: Raw Amounts,Contribution Locations: Raw Amounts,Contribution Locations: Raw Amounts,Contribution Locations: Raw Amounts,Contribution Locations: Raw Amounts,Contribution Locations: Raw Amounts,Contribution Locations: Raw Amounts,Contribution Locations: % of Total Contributions,Contribution Locations: % of Total Contributions,Contribution Locations: % of Total Contributions,Contribution Locations: % of Total Contributions,Contribution Locations: % of Total Contributions,Contribution Locations: % of Total Contributions,Contribution Locations: % of Total Contributions,Contribution Locations: Contributors,Contribution Locations: Contributors,Contribution Locations: Contributors,Contribution Locations: Contributors,Contribution Locations: Contributors,Contribution Locations: Contributors,Contribution Locations: Contributors,Contribution Industries: Raw Amounts,Contribution Industries: Raw Amounts,Contribution Industries: Raw Amounts,Contribution Industries: Raw Amounts,Contribution Industries: Raw Amounts,Contribution Industries: Raw Amounts,Contribution Industries: % of Total Contributions,Contribution Industries: % of Total Contributions,Contribution Industries: % of Total Contributions,Contribution Industries: % of Total Contributions,Contribution Industries: % of Total Contributions,Contribution Industries: % of Total Contributions,Contribution Industries: Contributors,Contribution Industries: Contributors,Contribution Industries: Contributors,Contribution Industries: Contributors,Contribution Industries: Contributors,Contribution Industries: Contributors,Expenditure Locations: Raw Amounts,Expenditure Locations: Raw Amounts,Expenditure Locations: Raw Amounts,Expenditure Locations: Raw Amounts,Expenditure Locations: Raw Amounts,Expenditure Locations: Raw Amounts,Expenditure Locations: Raw Amounts,Expenditure Locations: % of Total Expenditures,Expenditure Locations: % of Total Expenditures,Expenditure Locations: % of Total Expenditures,Expenditure Locations: % of Total Expenditures,Expenditure Locations: % of Total Expenditures,Expenditure Locations: % of Total Expenditures,Expenditure Locations: % of Total Expenditures,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures
53,"Diaz, Sr., Ruben",Undetermined,Undeclared,,86,False,False,3580.0,8,447.5,33971.51,-30391.510000000002,1000.0,0,0,0,1780.0,0,0,0,0,800.0,0,0,0,27.93%,0.0%,0.0%,0.0%,49.72%,0.0%,0.0%,0.0%,0.0%,22.35%,0.0%,0.0%,0.0%,1,0,0,0,6,0,0,0,0,1,0,0,0,800.0,2030.0,0,0,250.0,2030.0,3080.0,22.35%,56.7%,0.0%,0.0%,6.98%,56.7%,86.03%,2,3,0,0,1,3,6,0,0,0,0,1000.0,0,0.0%,0.0%,0.0%,0.0%,27.93%,0.0%,0,0,0,0,1,0,4059.92,27652.72,0,0,0,2258.8700000000003,31712.64,113.41%,772.42%,0.0%,0.0%,0.0%,63.1%,885.83%,0,0,0,0,0,0,0,0,0,0,0,1280.34,32691.17,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,35.76%,913.16%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
54,"Dinowitz, Eric",Participant,City Council District 11,A,2192,False,False,73550.18,312,235.74,19584.25,53965.92999999999,2850.0,0,0,175.0,65200.18,0,0,0,0,3500.0,825.0,1000.0,0,3.87%,0.0%,0.0%,0.24%,88.65%,0.0%,0.0%,0.0%,0.0%,4.76%,1.12%,1.36%,0.0%,1,0,0,1,306,0,0,0,0,4,1,1,0,8118.0,26435.18,5745.0,6600.0,10260.0,26435.18,57158.18,11.04%,35.94%,7.81%,8.97%,13.95%,35.94%,77.71%,48,165,17,11,23,165,264,100.0,6505.0,600.0,1650.0,8669.18,50.0,0.14%,8.84%,0.82%,2.24%,11.79%,0.07%,1,37,3,13,69,1,1500.0,575.08,0,0,14573.1,2936.0699999999997,16648.18,2.04%,0.78%,0.0%,0.0%,19.81%,3.99%,22.64%,0,0,0,0,0,12773.1,0,1966.0,0,0,0,0,3120.4499999999994,0,0,174.7,0,1550.0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,17.37%,0.0%,2.67%,0.0%,0.0%,0.0%,0.0%,4.24%,0.0%,0.0%,0.24%,0.0%,2.11%,0.0%,0.0%,0.0%,0.0%,0.0%
55,"Donovan, Shaun",Undetermined,Undeclared,,2303,False,False,661822.0,566,1169.3,207982.72999999998,453839.27,14000.0,0,0,31400.0,616422.0,0,0,0,0,0,0,0,0,2.12%,0.0%,0.0%,4.74%,93.14%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1,0,0,9,556,0,0,0,0,0,0,0,0,284533.0,2500.0,1425.0,100.0,58952.0,2500.0,347510.0,42.99%,0.38%,0.22%,0.02%,8.91%,0.38%,52.51%,186,4,8,3,88,4,289,0,38588.0,19625.0,12612.0,0,300.0,0.0%,5.83%,2.97%,1.91%,0.0%,0.05%,0,42,13,22,0,3,109204.53,0,0,0,21036.57,77741.63,130241.1,16.5%,0.0%,0.0%,0.0%,3.18%,11.75%,19.68%,692.47,0,0,0,0,78103.37,0,24722.859999999997,0,0,0,318.74,101.74,0,0,0,0,39284.0,0,0,0,0,64829.54,0.1%,0.0%,0.0%,0.0%,0.0%,11.8%,0.0%,3.74%,0.0%,0.0%,0.0%,0.05%,0.02%,0.0%,0.0%,0.0%,0.0%,5.94%,0.0%,0.0%,0.0%,0.0%,9.8%
56,"Echevarria, Ricarte",Participant,City Council District 37,A,2316,False,False,334.76,12,27.9,124.76,210.0,124.76,0,0,10.0,200.0,0,0,0,0,0,0,0,0,37.27%,0.0%,0.0%,2.99%,59.74%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1,0,0,1,11,0,0,0,0,0,0,0,0,0,0,10.0,0,200.0,0,210.0,0.0%,0.0%,2.99%,0.0%,59.74%,0.0%,62.73%,0,0,1,0,11,0,12,0,0,0,0,10.0,0,0.0%,0.0%,0.0%,0.0%,2.99%,0.0%,0,0,0,0,1,0,0,0,0,0,124.76,0,124.76,0.0%,0.0%,0.0%,0.0%,37.27%,0.0%,37.27%,124.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.27%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
57,"Edwards, Khari",Participant,Undeclared,A,1597,False,False,56455.0,291,194.0,1454.79,55000.21,0,0,0,0,56455.0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0,0,0,0,292,0,0,0,0,0,0,0,0,5000.0,790.0,5490.0,250.0,38130.0,790.0,49660.0,8.86%,1.4%,9.72%,0.44%,67.54%,1.4%,87.96%,16,6,33,3,198,6,256,350.0,2225.0,350.0,17430.0,1735.0,450.0,0.62%,3.94%,0.62%,30.87%,3.07%,0.8%,2,18,2,96,9,4,0,0,0,0,0,1454.79,0,0.0%,0.0%,0.0%,0.0%,0.0%,2.58%,0.0%,0,0,0,0,0,0,0,287.07,0,0,0,70.31,1097.41,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.51%,0.0%,0.0%,0.0%,0.12%,1.94%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
58,"Edwards, Regina",Participant,City Council District 36,A,2260,False,False,13961.0,86,162.34,11691.45,2269.5499999999993,3000.0,0,0,0,10961.0,0,0,0,0,0,0,0,0,21.49%,0.0%,0.0%,0.0%,78.51%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1,0,0,0,85,0,0,0,0,0,0,0,0,100.0,0,1680.0,100.0,10326.0,0,12206.0,0.72%,0.0%,12.03%,0.72%,73.96%,0.0%,87.43%,1,0,16,1,59,0,77,20.0,370.0,325.0,4260.0,2000.0,70.0,0.14%,2.65%,2.33%,30.51%,14.33%,0.5%,1,4,2,16,12,1,200.0,0,0,0,11371.16,120.29,11571.16,1.43%,0.0%,0.0%,0.0%,81.45%,0.86%,82.88%,1728.56,0,0,0,0,7750.0,0,405.22999999999996,0,100.0,0,0,1707.66,0,0,0,0,0,0,0,0,0,0,12.38%,0.0%,0.0%,0.0%,0.0%,55.51%,0.0%,2.9%,0.0%,0.72%,0.0%,0.0%,12.23%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
59,"Espinal, Jr., Rafael L",Participant,Brooklyn Boro President,A,1673,False,False,13749.0,106,129.71,10042.44,3706.5599999999995,1500.0,0,500.0,0,10249.0,0,0,0,0,1500.0,0,0,0,10.91%,0.0%,3.64%,0.0%,74.54%,0.0%,0.0%,0.0%,0.0%,10.91%,0.0%,0.0%,0.0%,1,0,1,0,102,0,0,0,0,2,0,0,0,3853.0,60.0,716.0,175.0,7850.0,60.0,12654.0,28.02%,0.44%,5.21%,1.27%,57.1%,0.44%,92.04%,23,2,11,1,60,2,97,0,485.0,0,177.0,100.0,0,0.0%,3.53%,0.0%,1.29%,0.73%,0.0%,0,6,0,3,1,0,5707.05,0,0,0,3822.51,512.88,9529.56,41.51%,0.0%,0.0%,0.0%,27.8%,3.73%,69.31%,0,0,0,0,0,7750.0,0,1072.51,0,0,0,769.52,450.40999999999997,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,56.37%,0.0%,7.8%,0.0%,0.0%,0.0%,5.6%,3.28%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
60,"Eugene, Mathieu",Participant,Undeclared,A,1086,False,False,10400.0,57,182.46,0,10400.0,0,0,0,0,9500.0,0,0,0,0,900.0,0,0,0,0.0%,0.0%,0.0%,0.0%,91.35%,0.0%,0.0%,0.0%,0.0%,8.65%,0.0%,0.0%,0.0%,0,0,0,0,55,0,0,0,0,2,0,0,0,910.0,0,50.0,250.0,7670.0,0,8880.0,8.75%,0.0%,0.48%,2.4%,73.75%,0.0%,85.38%,3,0,1,1,49,0,54,0,80.0,0,950.0,865.0,15.0,0.0%,0.77%,0.0%,9.13%,8.32%,0.14%,0,4,0,3,5,1,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
61,"Eugene, Maxi",Participant,City Council District 40,A,2268,False,False,6174.0,237,26.05,0,6174.0,175.0,0,0,150.0,5849.0,0,0,0,0,0,0,0,0,2.83%,0.0%,0.0%,2.43%,94.74%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1,0,0,2,235,0,0,0,0,0,0,0,0,0,20.0,10.0,0,6134.0,20.0,6164.0,0.0%,0.32%,0.16%,0.0%,99.35%,0.32%,99.84%,0,1,1,0,234,1,236,0,360.0,20.0,1295.0,1655.0,240.0,0.0%,5.83%,0.32%,20.98%,26.81%,3.89%,0,24,1,19,53,16,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
62,"Farias, Amanda",Participant,City Council District 18,A,1945,False,False,46071.0,659,69.91,2181.59,43889.41,43.0,0,0,0,43753.0,0,0,0,0.0,2275.0,0,0,0,0.09%,0.0%,0.0%,0.0%,94.97%,0.0%,0.0%,0.0%,0.0%,4.94%,0.0%,0.0%,0.0%,1,0,0,0,656,0,0,0,1,4,0,0,0,13927.0,9059.0,5035.0,350.0,12945.0,9059.0,41316.0,30.23%,19.66%,10.93%,0.76%,28.1%,19.66%,89.68%,153,193,70,2,175,193,593,0,3175.0,303.0,1631.0,2545.0,500.0,0.0%,6.89%,0.66%,3.54%,5.52%,1.09%,0,63,6,20,30,23,379.0,63.22,0,0,0,1739.37,442.22,0.82%,0.14%,0.0%,0.0%,0.0%,3.78%,0.96%,63.22,0,0,0,0,0,0,1021.5600000000001,0,162.22,0,0,862.59,0,0,105.0,0,0,0,0,0,0,0,0.14%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,2.22%,0.0%,0.35%,0.0%,0.0%,1.87%,0.0%,0.0%,0.23%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
63,"Feliz, Oswald",Participant,City Council District 15,A,2311,False,False,4747.0,68,69.81,209.07999999999998,4537.92,1000.0,0,0,0,3747.0,0,0,0,0,0,0,0,0,21.07%,0.0%,0.0%,0.0%,78.93%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1,0,0,0,67,0,0,0,0,0,0,0,0,755.0,3532.0,435.0,0,0,3532.0,4722.0,15.9%,74.4%,9.16%,0.0%,0.0%,74.4%,99.47%,19,44,4,0,0,44,67,0,1875.0,0,300.0,200.0,210.0,0.0%,39.5%,0.0%,6.32%,4.21%,4.42%,0,10,0,3,4,3,0,0,0,0,0,209.07999999999998,0,0.0%,0.0%,0.0%,0.0%,0.0%,4.4%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,209.07999999999998,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,4.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
64,"Fernandez, Angela",Participant,City Council District 10,A,2355,False,False,36270.0,339,106.99,156.62,36113.38,0,0,0,0,36270.0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0,0,0,0,339,0,0,0,0,0,0,0,0,13737.0,3855.0,1520.0,25.0,5610.0,3855.0,24747.0,37.87%,10.63%,4.19%,0.07%,15.47%,10.63%,68.23%,200,47,11,1,18,47,277,0,2535.0,1155.0,1500.0,2630.0,485.0,0.0%,6.99%,3.18%,4.14%,7.25%,1.34%,0,51,6,16,23,14,0,0,0,0,0,156.62,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.43%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,156.62,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.43%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
65,"Fitzgerald, Cleopatra",Participant,Mayor,A,2336,False,False,3000.0,2,1500.0,581.84,2418.16,0,0,0,0,3000.0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0,0,0,0,2,0,0,0,0,0,0,0,0,3000.0,0,0,0,0,0,3000.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,2,0,0,0,0,0,2,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,581.84,0,0.0%,0.0%,0.0%,0.0%,0.0%,19.39%,0.0%,0,0,0,0,0,0,0,0,0,0,0,532.26,234.62,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,17.74%,7.82%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
66,"Fitzpatrick, Phelan-Dante",Participant,City Council District 03,A,2365,False,False,500.0,1,500.0,356.87,143.13,500.0,0,0,0,0,0,0,0,0,0,0,0,0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,356.87,0,0.0%,0.0%,0.0%,0.0%,0.0%,71.37%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,292.53,0,0,0,0,0,0,0,0,0,64.34,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,58.51%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,12.87%
67,"Florentino, Wilfredo",Participant,City Council District 42,A,2291,False,False,11730.9,234,50.13,767.5,10963.4,0,0,0,0,11730.9,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0,0,0,0,234,0,0,0,0,0,0,0,0,1761.9,620.0,800.0,50.0,7196.0,620.0,10427.9,15.02%,5.29%,6.82%,0.43%,61.34%,5.29%,88.89%,23,14,13,1,162,14,211,25.0,1187.0,50.0,350.0,1665.0,189.0,0.21%,10.12%,0.43%,2.98%,14.19%,1.61%,1,30,1,7,34,8,500.9,0,0,0,0,266.6,500.9,4.27%,0.0%,0.0%,0.0%,0.0%,2.27%,4.27%,0,0,0,0,0,0,0,0,0,250.0,0,0,266.6,0,0,0,0,250.9,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,2.13%,0.0%,0.0%,2.27%,0.0%,0.0%,0.0%,0.0%,2.14%,0.0%,0.0%,0.0%,0.0%,0.0%
68,"Foldenauer, Aaron S",Participant,Mayor,A,1991,False,False,9813.0,67,146.46,5933.910000000001,3879.0899999999992,250.0,0,0,50.0,9513.0,0,0,0,0,0,0,0,0,2.55%,0.0%,0.0%,0.51%,96.94%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1,0,0,1,65,0,0,0,0,0,0,0,0,5715.0,160.0,1510.0,0,393.0,160.0,7778.0,58.24%,1.63%,15.39%,0.0%,4.0%,1.63%,79.26%,34,3,9,0,7,3,53,0,125.0,150.0,1300.0,710.0,0,0.0%,1.27%,1.53%,13.25%,7.24%,0.0%,0,2,4,3,5,0,2293.39,0,0,0,17.67,3622.85,2311.06,23.37%,0.0%,0.0%,0.0%,0.18%,36.92%,23.55%,34.34,0,0,0,0,0,0,803.81,0,0,0,486.5,1670.7499999999998,0,0,44.0,0,2900.0099999999998,0,0,0,0,0,0.35%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,8.19%,0.0%,0.0%,0.0%,4.96%,17.03%,0.0%,0.0%,0.45%,0.0%,29.55%,0.0%,0.0%,0.0%,0.0%,0.0%
69,"Forman, Julia L",Participant,City Council District 26,A,2329,False,False,9334.0,187,49.91,321.76,9012.24,150.0,0,0,1072.0,8002.0,0,0,0,0,0,0,110.0,0,1.61%,0.0%,0.0%,11.48%,85.73%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1.18%,0.0%,1,0,0,2,183,0,0,0,0,0,0,1,0,1476.0,356.0,3719.0,0,1022.0,356.0,6573.0,15.81%,3.81%,39.84%,0.0%,10.95%,3.81%,70.42%,23,5,116,0,19,5,163,50.0,798.0,0,512.0,2076.0,0,0.54%,8.55%,0.0%,5.49%,22.24%,0.0%,1,17,0,13,16,0,0.0,0,14.44,0,0,307.32000000000005,14.439999999999998,0.0%,0.0%,0.15%,0.0%,0.0%,3.29%,0.15%,0,0,0,0,0,0,0,0,0,33.78,0,14.44,323.54,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.36%,0.0%,0.15%,3.47%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
70,"Freeland, Billy",Participant,City Council District 05,A,2338,False,False,38787.0,333,116.48,1007.51,37779.49,1012.0,0,0,0,37775.0,0,0,0,0,0,0,0,0,2.61%,0.0%,0.0%,0.0%,97.39%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1,0,0,0,332,0,0,0,0,0,0,0,0,24862.0,750.0,285.0,0,2722.0,750.0,28619.0,64.1%,1.93%,0.73%,0.0%,7.02%,1.93%,73.79%,209,5,5,0,27,5,246,200.0,2830.0,915.0,1836.0,5270.0,1025.0,0.52%,7.3%,2.36%,4.73%,13.59%,2.64%,2,34,9,18,22,17,238.0,0,78.57,0,0,690.9399999999999,316.57,0.61%,0.0%,0.2%,0.0%,0.0%,1.78%,0.82%,22.0,0,0,0,0,0,0,0,0,0,0,254.65,730.8599999999999,0,0,0,0,0,0,0,0,0,0,0.06%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.66%,1.88%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
71,"Fuentes-Padilla, Christopher R",Participant,City Council District 23,A,2197,False,False,364.0,2,182.0,143.52,220.48,264.0,0,0,100.0,0,0,0,0,0,0,0,0,0,72.53%,0.0%,0.0%,27.47%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,364.0,0,0,0,364.0,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%,0,0,2,0,0,0,2,0,0,0,0,100.0,0,0.0%,0.0%,0.0%,0.0%,27.47%,0.0%,0,0,0,0,1,0,0,0,125.0,0,0,18.52,125.0,0.0%,0.0%,34.34%,0.0%,0.0%,5.09%,34.34%,0,0,0,0,0,0,0,0,0,0,0,0,4.5200000000000005,0,0,0,0,0,0,0,0,0,125.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1.24%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,34.34%
72,"Garcia, Johanna",Participant,City Council District 10,A,2251,False,False,43981.0,517,85.07,2698.5599999999995,41282.44,0,0,0,145.0,42836.0,0,0,0,1000.0,0,0,0,0,0.0%,0.0%,0.0%,0.33%,97.4%,0.0%,0.0%,0.0%,2.27%,0.0%,0.0%,0.0%,0.0%,0,0,0,4,512,0,0,0,1,0,0,0,0,38053.0,1915.0,450.0,0,1310.0,1915.0,41728.0,86.52%,4.35%,1.02%,0.0%,2.98%,4.35%,94.88%,422,28,11,0,27,28,488,0,6980.0,168.0,3758.0,7569.0,85.0,0.0%,15.87%,0.38%,8.54%,17.21%,0.19%,0,84,4,29,81,5,1818.6399999999999,0,119.76,0,0,760.1599999999999,1938.4,4.14%,0.0%,0.27%,0.0%,0.0%,1.73%,4.41%,43.54,0,0,0,0,0,0,314.82,0,0,0,1131.5,997.6999999999999,0,0,11.0,200.0,0,0,0,0,0,0,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.72%,0.0%,0.0%,0.0%,2.57%,2.27%,0.0%,0.0%,0.03%,0.45%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
73,"Gibson, Vanessa L",Participant,Bronx Boro President,A,1707,False,False,19856.09,141,140.82,29285.6,-9429.509999999998,0,0,0,0,17106.09,0,0,0,0,2750.0,0,0,0,0.0%,0.0%,0.0%,0.0%,86.15%,0.0%,0.0%,0.0%,0.0%,13.85%,0.0%,0.0%,0.0%,0,0,0,0,138,0,0,0,0,3,0,0,0,4201.0,7406.0,2125.0,0,995.0,7406.0,14727.0,21.16%,37.3%,10.7%,0.0%,5.01%,37.3%,74.17%,23,81,7,0,8,81,119,1015.0,1352.0900000000001,250.0,1100.0,994.0,17.0,5.11%,6.81%,1.26%,5.54%,5.01%,0.09%,8,14,1,8,13,1,27185.32,1799.53,0,0,0,300.75,28984.85,136.91%,9.06%,0.0%,0.0%,0.0%,1.51%,145.97%,54.0,0,0,0,0,26000.0,0,2085.92,0,0,0,0,808.49,59.0,0,11.0,0,267.19,0,0,0,0,0,0.27%,0.0%,0.0%,0.0%,0.0%,130.94%,0.0%,10.51%,0.0%,0.0%,0.0%,0.0%,4.07%,0.3%,0.0%,0.06%,0.0%,1.35%,0.0%,0.0%,0.0%,0.0%,0.0%
